Utility ID,Plant Code,Generator ID,Technology,Prime Mover,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Status,Synchronized to Transmission Grid,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Time from Cold Shutdown to Full Load
20169,8022,4,Natural Gas Internal Combustion Engine,IC,S,X,X,4.10,0.80,4.10,4.10,4.10,N,OP,X,,,N,X,NG,,,,,,NG,,,,1H
20169,8022,5,Natural Gas Internal Combustion Engine,IC,S,X,X,4.10,0.80,4.10,4.10,4.10,N,OP,X,,,N,X,NG,,,,,,NG,,,,1H
20169,8022,6,Natural Gas Internal Combustion Engine,IC,S,X,X,4.10,0.80,4.10,4.10,4.10,N,OP,X,,,N,X,NG,,,,,,NG,,,,1H
20856,8023,1,Conventional Steam Coal,ST,J,X,X,556.00,0.90,569.90,576.40,150.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,12H
20856,8023,2,Conventional Steam Coal,ST,J,X,X,556.00,0.90,545.00,556.50,150.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,12H
1307,8026,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
1307,8026,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
1307,8026,3,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
13781,8027,1,Petroleum Liquids,GT,S,X,X,56.70,0.90,39.00,50.00,19.00,N,OP,X,12,2023,N,X,DFO,,,,,,,,,,1H
13781,8027,2,Petroleum Liquids,GT,S,X,X,56.70,0.90,39.00,50.00,19.00,N,OP,X,12,2023,N,X,DFO,,,,,,,,,,1H
13781,8027,3,Petroleum Liquids,GT,S,X,X,56.70,0.90,36.00,46.00,19.00,N,OP,X,12,2023,N,X,DFO,,,,,,,,,,1H
13781,8027,4,Petroleum Liquids,GT,S,X,X,56.70,0.90,39.00,48.00,32.00,N,OP,X,12,2023,N,X,DFO,,,,,,,,,,1H
13781,8027,7,Natural Gas Fired Combustion Turbine,GT,S,X,X,166.30,0.85,150.00,174.00,100.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
13781,8027,8,Natural Gas Fired Combustion Turbine,GT,S,X,X,166.30,0.85,150.00,177.00,100.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
1307,8028,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
1307,8028,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
1307,8028,3,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
12341,8029,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,78.80,0.90,75.50,95.00,6.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
12341,8029,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,78.80,0.90,73.00,95.00,6.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
1307,8030,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
1307,8030,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
1307,8030,3,Natural Gas Fired Combustion Turbine,GT,S,X,X,7.50,0.80,5.00,6.00,0.50,N,OP,X,,,N,X,NG,,,,,,,,,,10M
9417,8031,11,Natural Gas Fired Combined Cycle,CT,S,X,Y,173.40,0.85,137.40,158.10,95.00,N,OP,X,,,N,X,NG,,,,,,,,,,12H
9417,8031,12,Natural Gas Fired Combined Cycle,CT,S,X,Y,173.40,0.85,141.10,162.30,95.00,N,OP,X,,,N,X,NG,,,,,,,,,,12H
9417,8031,ST1,Natural Gas Fired Combined Cycle,CA,S,Y,X,256.00,0.85,231.30,252.70,63.00,N,OP,X,,,N,X,NG,,,,,,,,,,12H
13809,8034,1,Natural Gas Internal Combustion Engine,IC,S,X,X,2.20,0.80,2.20,2.20,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
13809,8034,2,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.80,2.80,1.20,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
13809,8034,3,Natural Gas Internal Combustion Engine,IC,S,X,X,6.50,0.80,6.50,6.50,3.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
13809,8034,4,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,0.90,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
13337,8036,1,Nuclear,ST,S,X,X,801.00,0.85,764.00,764.00,0.00,N,OP,X,,,N,X,NUC,,,,,,NUC,,,,OVER
18315,8037,1,Natural Gas Fired Combustion Turbine,GT,W,X,X,85.00,0.90,73.40,73.40,10.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
18315,8037,2,Petroleum Liquids,IC,W,X,X,2.50,0.80,2.50,2.50,2.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
5416,8042,1,Conventional Steam Coal,ST,S,X,X,1245.60,0.90,1110.00,1100.00,646.00,N,OP,X,,,N,X,BIT,DFO,,,,,DFO,,,,OVER
5416,8042,2,Conventional Steam Coal,ST,S,X,X,1245.60,0.90,1110.00,1100.00,600.00,N,OP,X,,,N,X,BIT,DFO,,,,,DFO,,,,OVER
6455,8048,1,Natural Gas Steam Turbine,ST,S,X,X,556.20,0.90,521.00,524.00,80.00,Y,OP,X,,,N,X,NG,RFO,,,,,DFO,NG,,,OVER
6455,8048,2,Natural Gas Steam Turbine,ST,S,X,X,556.20,0.90,520.00,524.00,90.00,Y,OP,X,,,N,X,NG,RFO,,,,,DFO,NG,,,OVER
6455,8049,P1,Petroleum Liquids,GT,S,X,X,56.70,0.90,48.00,63.00,30.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6455,8049,P10,Natural Gas Fired Combustion Turbine,GT,S,X,X,103.50,0.85,82.00,95.00,40.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6455,8049,P11,Petroleum Liquids,GT,J,X,X,103.50,0.90,,161.00,60.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
6455,8049,P12,Natural Gas Fired Combustion Turbine,GT,S,X,X,103.50,0.85,76.00,92.00,50.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6455,8049,P13,Natural Gas Fired Combustion Turbine,GT,S,X,X,103.50,0.85,76.00,92.00,50.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6455,8049,P14,Natural Gas Fired Combustion Turbine,GT,S,X,X,103.50,0.85,73.00,92.00,50.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6455,8049,P2,Petroleum Liquids,GT,S,X,X,56.70,0.90,48.00,61.00,30.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6455,8049,P3,Petroleum Liquids,GT,S,X,X,56.70,0.90,47.00,63.00,30.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6455,8049,P4,Petroleum Liquids,GT,S,X,X,56.70,0.90,47.00,62.00,30.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6455,8049,P5,Petroleum Liquids,GT,S,X,X,56.70,0.90,47.00,61.00,30.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6455,8049,P6,Petroleum Liquids,GT,S,X,X,56.70,0.90,49.00,62.00,30.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6455,8049,P7,Natural Gas Fired Combustion Turbine,GT,S,X,X,103.50,0.85,83.00,94.00,40.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6455,8049,P8,Natural Gas Fired Combustion Turbine,GT,S,X,X,103.50,0.85,83.00,95.00,40.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6455,8049,P9,Natural Gas Fired Combustion Turbine,GT,S,X,X,103.50,0.85,82.00,95.00,40.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
20863,8050,31,Petroleum Liquids,GT,S,X,X,16.00,0.85,12.60,16.00,12.30,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
15296,8053,N01,Natural Gas Fired Combustion Turbine,GT,S,X,X,47.00,1.00,45.50,46.80,1.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
12685,8054,1,Natural Gas Steam Turbine,ST,S,X,X,781.40,0.90,734.20,747.60,205.00,N,OP,X,,,N,X,NG,RFO,,,,,,,,,OVER
814,8055,1,Nuclear,ST,S,X,X,902.50,0.90,825.50,856.00,250.00,N,OP,X,,,N,X,NUC,,,,,,DFO,,,,OVER
814,8055,2,Nuclear,ST,S,X,X,942.50,0.95,983.00,1006.00,250.00,N,OP,X,,,N,X,NUC,,,,,,,,,,OVER
11241,8056,1,Natural Gas Steam Turbine,ST,S,X,X,445.50,0.90,367.80,373.80,125.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,,,,OVER
11241,8056,2,Natural Gas Steam Turbine,ST,S,X,X,445.50,0.90,410.60,411.00,125.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,,,,OVER
11241,8056,4,Petroleum Liquids,GT,S,X,X,41.00,0.95,33.10,35.00,31.90,N,SB,Y,,,N,X,DFO,,,,,,DFO,,,,12H
15474,8059,1G1,Natural Gas Fired Combined Cycle,CT,S,X,N,85.00,0.90,78.00,78.00,30.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
15474,8059,1G2,Natural Gas Fired Combined Cycle,CT,S,X,N,85.00,0.90,78.00,78.00,30.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
15474,8059,1S,Natural Gas Fired Combined Cycle,CA,S,N,X,120.00,0.90,104.00,114.00,34.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
15474,8059,IC1,Petroleum Liquids,IC,S,X,X,4.00,0.85,4.00,4.00,2.00,N,OS,X,,,N,X,DFO,,,,,,,,,,1H
55983,8063,CT1,Natural Gas Fired Combustion Turbine,GT,W,X,X,89.40,0.90,71.00,80.00,60.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
55983,8063,CT2,Natural Gas Fired Combustion Turbine,GT,W,X,X,89.40,0.90,70.00,80.00,60.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
55983,8063,CT3,Natural Gas Fired Combustion Turbine,GT,W,X,X,89.40,0.90,69.00,79.00,60.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
55983,8063,CT4,Natural Gas Fired Combustion Turbine,GT,W,X,X,89.40,0.90,68.00,77.00,60.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
14354,8066,1,Conventional Steam Coal,ST,J,X,X,608.30,0.95,531.00,531.00,80.00,N,OP,X,,,N,X,SUB,DFO,,,,,,,,,OVER
14354,8066,2,Conventional Steam Coal,ST,J,X,X,617.00,0.95,527.00,527.00,80.00,N,OP,X,,,N,X,SUB,DFO,,,,,,,,,OVER
14354,8066,3,Conventional Steam Coal,ST,J,X,X,608.30,0.95,523.00,523.00,80.00,N,OP,X,,,N,X,SUB,DFO,,,,,,,,,OVER
14354,8066,4,Conventional Steam Coal,ST,J,X,X,608.30,0.96,530.00,530.00,80.00,N,OP,X,,,N,X,SUB,DFO,,,,,,,,,OVER
15466,8067,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,50.40,0.90,45.00,50.00,10.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,10M
15466,8067,2,Natural Gas Fired Combustion Turbine,GT,S,X,X,50.40,0.90,45.00,50.00,10.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,10M
16572,8068,ST1,Natural Gas Fired Combined Cycle,CS,S,N,X,103.50,0.90,92.00,103.00,40.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,1H
16572,8068,ST2,Natural Gas Fired Combined Cycle,CS,S,N,X,103.50,0.90,92.00,103.00,40.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,1H
16572,8068,ST3,Natural Gas Fired Combined Cycle,CS,S,N,X,103.50,0.90,92.00,103.00,40.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,1H
16572,8068,ST4,Natural Gas Fired Combined Cycle,CS,S,N,X,103.50,0.90,92.00,103.00,40.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,1H
16572,8068,ST5A,Natural Gas Fired Combined Cycle,CT,S,X,Y,153.80,0.85,151.00,170.00,90.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,12H
16572,8068,ST5B,Natural Gas Fired Combined Cycle,CT,S,X,Y,153.80,0.85,151.00,170.00,90.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,12H
16572,8068,ST5S,Natural Gas Fired Combined Cycle,CA,S,Y,X,314.50,0.85,280.00,286.00,60.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,12H
16572,8068,ST6A,Natural Gas Fired Combined Cycle,CT,S,X,Y,153.80,0.85,151.00,166.00,90.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,12H
16572,8068,ST6S,Natural Gas Fired Combined Cycle,CA,S,Y,X,136.10,0.85,126.00,135.00,45.00,N,OP,X,,,N,X,NG,,,,,,NG,,,,12H
14354,8069,1,Conventional Steam Coal,ST,S,X,X,541.30,0.92,459.00,459.00,120.00,N,OP,X,,,N,X,BIT,DFO,,,,,,,,,OVER
14354,8069,2,Conventional Steam Coal,ST,S,X,X,496.00,0.90,450.00,450.00,120.00,N,OP,X,,,N,X,BIT,DFO,,,,,,,,,OVER
15248,8073,1,Natural Gas Fired Combined Cycle,CT,S,X,Y,68.30,0.90,54.00,60.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
15248,8073,2,Natural Gas Fired Combined Cycle,CT,S,X,Y,68.30,0.90,54.00,60.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
15248,8073,3,Natural Gas Fired Combined Cycle,CT,S,X,Y,68.30,0.90,54.00,60.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
15248,8073,4,Natural Gas Fired Combined Cycle,CT,S,X,Y,68.30,0.90,54.00,60.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
15248,8073,5,Natural Gas Fired Combined Cycle,CT,S,X,Y,68.30,0.90,54.00,60.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
15248,8073,6,Natural Gas Fired Combined Cycle,CT,S,X,Y,68.30,0.90,54.00,60.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
15248,8073,7,Natural Gas Fired Combined Cycle,CA,S,N,X,176.40,0.90,139.00,137.00,10.00,N,OP,X,,,N,X,NG,,,,,,,,,,12H
15248,8073,8,Natural Gas Fired Combustion Turbine,GT,S,X,X,24.50,0.90,24.00,24.00,15.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
15908,8076,01,Natural Gas Fired Combustion Turbine,GT,S,X,X,58.00,0.90,54.00,54.00,54.00,N,OP,X,,,N,X,NG,,,,,,,,,,10M
8287,8083,2,Petroleum Liquids,GT,S,X,X,17.60,0.90,15.90,15.90,5.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
8287,8083,21,Petroleum Liquids,IC,S,X,X,2.50,0.90,2.50,2.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
8287,8083,22,Petroleum Liquids,IC,S,X,X,2.50,0.90,2.50,2.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
8287,8083,23,Petroleum Liquids,IC,S,X,X,2.50,0.90,2.50,2.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
8287,8083,7,Petroleum Liquids,CA,S,N,X,18.00,0.90,16.00,16.00,3.50,N,OP,X,,,N,X,DFO,,,,,,,,,,12H
8287,8083,CT4,Petroleum Liquids,CT,S,X,Y,23.00,0.90,19.80,21.60,7.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
8287,8083,CT5,Petroleum Liquids,CT,S,X,Y,23.00,0.90,19.80,21.60,7.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
17834,8100,1,Petroleum Liquids,IC,S,X,X,1.20,1.00,1.20,1.20,1.00,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
17834,8100,2,Petroleum Liquids,IC,S,X,X,0.20,1.00,0.20,0.20,0.10,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
17834,8100,IC4,Petroleum Liquids,IC,S,X,X,0.50,1.00,0.50,0.50,0.40,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
17834,8100,IC5,Petroleum Liquids,IC,S,X,X,0.80,1.00,0.80,0.80,0.70,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
58620,8102,1,Conventional Steam Coal,ST,S,X,X,1300.00,0.90,1299.00,1299.00,700.00,N,OP,X,,,N,X,BIT,DFO,SUB,,,,DFO,,,,12H
58620,8102,2,Conventional Steam Coal,ST,S,X,X,1300.00,0.90,1299.00,1299.00,650.00,N,OP,X,,,N,X,BIT,DFO,SUB,,,,DFO,,,,12H
7969,8105,4,Petroleum Liquids,IC,S,X,X,2.00,0.80,1.90,1.90,1.60,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
7969,8105,5,Petroleum Liquids,IC,S,X,X,2.00,0.80,1.90,1.90,1.60,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
18947,8106,1A,Natural Gas Internal Combustion Engine,IC,S,X,X,2.00,0.80,2.00,2.00,1.60,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
18947,8106,2,Natural Gas Internal Combustion Engine,IC,S,X,X,1.30,0.80,1.20,1.20,0.90,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
18947,8106,3,Natural Gas Internal Combustion Engine,IC,S,X,X,1.30,0.80,1.20,1.20,0.90,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
18947,8106,4,Petroleum Liquids,IC,S,X,X,0.30,0.80,0.30,0.30,0.30,N,SB,Y,7,2016,N,X,DFO,,,,,,,,,,1H
18947,8106,5,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,1.40,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
18947,8106,6,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,1.40,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
8847,8108,1,Petroleum Liquids,IC,S,X,X,1.60,0.80,1.60,1.60,0.40,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
8847,8108,CAT,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.20,2.20,0.40,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
17946,8110,1,Natural Gas Internal Combustion Engine,IC,S,X,X,1.10,0.80,1.10,1.10,0.50,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
17946,8110,2,Natural Gas Internal Combustion Engine,IC,S,X,X,1.10,0.80,1.10,1.10,0.50,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
17946,8110,IC5,Petroleum Liquids,IC,S,X,X,0.30,0.80,0.30,0.30,0.10,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
17946,8110,IC6,Natural Gas Internal Combustion Engine,IC,S,X,X,1.80,0.96,1.80,1.80,0.70,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
3989,8219,1,Conventional Steam Coal,ST,S,X,X,207.00,0.90,208.00,208.00,100.00,N,OP,X,,,N,X,SUB,,DFO,,,,DFO,,,,OVER
3989,8219,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,37.80,0.85,30.00,32.00,20.00,N,OP,X,,,N,X,NG,,,,,,,,,,10M
3989,8219,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,37.80,0.85,30.00,32.00,20.00,N,OP,X,,,N,X,NG,,,,,,,,,,10M
14232,8222,1,Conventional Steam Coal,ST,J,X,X,450.00,0.90,427.00,427.00,200.00,N,OP,X,,,N,X,LIG,,,,,,DFO,,,,12H
24211,8223,1,Conventional Steam Coal,ST,J,X,X,424.80,0.90,387.00,387.00,210.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,OVER
24211,8223,2,Conventional Steam Coal,ST,S,X,X,424.80,0.90,406.00,406.00,255.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,OVER
24211,8223,3,Conventional Steam Coal,ST,W,X,X,458.10,0.90,417.00,417.00,270.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,OVER
24211,8223,4,Conventional Steam Coal,ST,W,X,X,458.10,0.90,415.00,415.00,260.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,OVER
24211,8223,SGSS,Solar Photovoltaic,PV,S,X,X,3.70,,3.70,3.70,,N,OP,X,,,N,X,SUN,,,,,,,,,,
24211,8223,SGSS1,Solar Photovoltaic,PV,S,X,X,1.40,,1.40,1.40,,N,OP,X,,,N,X,SUN,,,,,,,,,,
24211,8223,WMS,Solar Photovoltaic,PV,S,X,X,8.30,,8.30,8.30,,N,OP,X,,,N,X,SUN,,,,,,,,,,
17166,8224,1,Conventional Steam Coal,ST,J,X,X,277.20,0.90,254.00,254.00,90.00,N,OP,X,12,2021,N,X,SUB,BIT,,,,,DFO,,,,OVER
17166,8224,2,Conventional Steam Coal,ST,J,X,X,289.80,0.90,268.00,268.00,90.00,N,OP,X,,,N,X,SUB,BIT,,,,,DFO,,,,OVER
59524,8225,1,Hydroelectric Pumped Storage,PS,S,X,X,220.00,0.85,237.00,237.00,78.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
59524,8225,2,Hydroelectric Pumped Storage,PS,S,X,X,220.00,0.85,245.00,245.00,78.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
59524,8225,3,Hydroelectric Pumped Storage,PS,S,X,X,29.00,0.85,31.00,31.00,30.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
14165,8226,1,Conventional Steam Coal,ST,S,X,X,637.00,0.91,563.00,563.00,225.00,N,OP,X,,,N,X,BIT,NG,,,,,NG,,,,OVER
2518,8902,A0,Conventional Hydroelectric,HY,S,X,X,2.40,0.80,2.70,2.70,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A1,Conventional Hydroelectric,HY,S,X,X,130.00,0.80,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A2,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A3,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A4,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A5,Conventional Hydroelectric,HY,S,X,X,127.00,0.97,127.00,127.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A6,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A7,Conventional Hydroelectric,HY,S,X,X,130.00,0.98,130.00,130.00,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A8,Conventional Hydroelectric,HY,S,X,X,61.50,0.98,61.50,61.50,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2518,8902,A9,Conventional Hydroelectric,HY,S,X,X,68.50,0.98,68.50,68.50,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
54863,8906,1,Natural Gas Fired Combustion Turbine,GT,S,X,X,15.00,1.00,14.70,18.00,12.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
54863,8906,2,Natural Gas Steam Turbine,ST,S,X,X,180.00,1.00,167.90,166.60,60.00,N,OP,X,,,N,X,NG,,,,,,,,,,OVER
54863,8906,3,Natural Gas Steam Turbine,ST,S,X,X,376.00,1.00,376.00,376.40,75.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,RFO,,,OVER
54863,8906,4,Natural Gas Steam Turbine,ST,S,X,X,387.00,1.00,380.00,387.00,75.00,N,OS,X,,,N,X,NG,RFO,,,,,NG,RFO,,,OVER
54863,8906,ST5,Natural Gas Steam Turbine,ST,S,X,X,387.00,1.00,381.00,380.60,75.00,N,OP,X,,,N,X,NG,RFO,,,,,NG,RFO,,,OVER
6028,8907,3,Nuclear,ST,S,X,X,1012.00,0.80,1034.80,1040.90,0.00,N,OP,X,,,N,X,NUC,,,,,,,,,,12H
8973,9038,10,Petroleum Liquids,IC,S,X,X,2.20,0.80,1.90,1.90,0.50,Y,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
8973,9038,11,Petroleum Liquids,IC,S,X,X,2.20,0.80,1.90,1.90,0.50,Y,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
8973,9038,12,Petroleum Liquids,IC,S,X,X,5.60,0.80,4.90,4.90,0.50,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
8973,9038,7,Petroleum Liquids,IC,S,X,X,3.30,0.80,2.50,2.50,0.50,Y,OP,X,,,N,X,DFO,,,,,,,,,,10M
8973,9038,8,Petroleum Liquids,IC,S,X,X,4.00,0.80,3.40,3.40,0.50,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
20169,9095,6,Conventional Hydroelectric,HY,S,X,X,14.80,0.90,15.00,15.00,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
20169,9096,1,Conventional Hydroelectric,HY,S,X,X,10.00,0.85,10.20,10.20,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
11479,9674,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,16.20,0.85,13.80,13.80,3.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
16868,9842,20,Conventional Hydroelectric,HY,S,X,X,2.30,0.92,2.30,2.30,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
8776,9864,1,Conventional Hydroelectric,HY,S,X,X,0.80,0.80,0.60,0.60,0.60,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
8776,9864,2,Conventional Hydroelectric,HY,S,X,X,0.80,0.80,0.60,0.60,0.40,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
8776,9864,3,Conventional Hydroelectric,HY,S,X,X,0.40,0.80,0.40,0.40,0.30,Y,OP,X,,,N,X,WAT,,,,,,,,,,10M
8776,9864,4,Conventional Hydroelectric,HY,S,X,X,0.60,0.80,0.50,0.50,0.40,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
19173,10003,GEN1,Natural Gas Steam Turbine,ST,S,X,X,7.50,0.80,10.00,10.00,3.00,N,OP,X,,,Y,T,NG,BIT,WO,DFO,,,NG,,,,12H
19173,10003,GEN2,Natural Gas Steam Turbine,ST,S,X,X,7.50,0.80,10.00,10.00,3.00,N,OP,X,,,Y,T,NG,BIT,WO,DFO,,,NG,,,,12H
