Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name
57469,Stony Creek Wind Farm NY,58088,Stony Creek Wind Farm NY,to be determined,Warsaw,NY,14569,Wyoming,42.750278,-78.248889,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,N,,N,,Y,EG11-96-000,N,X,,New York State Elec & Gas Corp,13511,NY,230.00,,,
34688,CHI Energy Inc,55368,Wethersfield Wind Farm,4179 Poplar Tree Road,Gainesville,NY,14066,Wyoming,42.678819,-78.243792,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,00-1928-00,,X,,Niagara Mohawk Power Corp.,13573,NY,34.50,,,
58658,Sunlight Partners,60173,Longleaf Solar,3023 Bakers Chapel Rd,Smithfield,NC,27577,Johnston,35.431621,-78.240238,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-360-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
5914,Erie Boulevard Hydropower LP,2623,Waterport,1810 Park Avenue,Waterport,NY,14571,Orleans,43.327200,-78.239400,NPCC,NYIS,New York Independent System Operator,Oak Orchard Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,National Grid Generation LLC,26751,,34.50,,,
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,1600 Pennsylvania Avenue,Tyrone,PA,16686,Blair,40.679853,-78.233464,RFC,PJM,PJM Interconnection LLC,Bald Eagle Creek,322122,NR,7,Industrial CHP,,N,,N,,N,,N,X,,Pennsylvania Electric Co,14711,PA,46.00,,,
58658,Sunlight Partners,60174,Cardinal Solar,709 Hickory Rock Rd,Louisburg,NC,27549,Franklin,36.099385,-78.229366,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-337-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
55868,Noble Wind Operations LLC,56902,Noble Wethersfield Windpark LLC,4784 Wolcott rd,Gainsville,NY,14066,Wyoming,42.669700,-78.227800,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,New York State Elec & Gas Corp,13511,NY,230.00,,,
58658,Sunlight Partners,60157,Heedeh Solar,487 Brinkley Rd,Delco,NC,28436,Columbus,34.308744,-78.221475,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-345-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
58658,Sunlight Partners,60170,Iga Solar,908 NC 98 Highway E,Bunn,NC,27508,Franklin,35.941236,-78.216510,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-350-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
40229,Old Dominion Electric Coop,7837,Louisa Generation Facility,3352 Kloeckner Road,Gordonsville,VA,22942,Louisa,38.118100,-78.213900,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,230.00,,,Transco wholly owned by Williams Partners L.P.
9210,International Paper Co-Riegelwood,54656,International Paper Riegelwood Mill,865 John L Riegel Road,Riegelwood,NC,28456,Columbus,34.353300,-78.213700,SERC,CPLE,Progress Energy Carolinas - EAST,Cape Fear River,32213,NR,7,Industrial CHP,,N,,N,,N,,Y,N,OP,Duke Energy Progress - (NC),3046,NC,13.80,,,Piedmont Natural Gas
60211,Nash 97 Solar LLC,60408,Nash 97 Solar LLC,11250 North Carolina 97,Middlesex,NC,27557,Nash,35.849270,-78.211520,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,SP-4216,N,,,,,Duke Energy Progress - (NC),3046,NC,12.47,,,
58658,Sunlight Partners,60168,Sadie Solar,644 Woodard Rd,Princeton,NC,27569,Johnston,35.440064,-78.207647,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-355-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
58658,Sunlight Partners,60155,Signature Solar,138 Reilly Farms Ln,Princeton,NC,27569,Johnston,35.457984,-78.204622,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,15-363-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
19876,Virginia Electric & Power Co,54844,Gordonsville Energy LP,115 Red Hill Road,Gordonsville,VA,22942,Louisa,38.124688,-78.203543,SERC,PJM,PJM Interconnection LLC,well,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,230.00,,,TCO
58658,Sunlight Partners,60159,Roman Solar,621 Walker Avenue,Norlina,NC,27563,Warren,36.449811,-78.194960,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-356-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
59277,ESA Princeton NC LLC,59533,Princeton,4250 Bizzell Grove Chruch Rd,Princeton,NC,27589,Johnston,35.504444,-78.192222,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,14-567-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.90,,,
59903,Candace Solar LLC,59499,Candace Solar,4838 US70-ALT,Princeton,NC,27569,Johnston,35.487000,-78.192200,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF14-545-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,,,,
59636,HP Hood LLC,59860,HP Hood CT,160 Hood Way,Winchester,VA,22602,Frederick,39.132519,-78.187474,RFC,PJM,PJM Interconnection LLC,,311,NR,7,Industrial CHP,,N,,Y,QF15-828-000,N,,N,,,Shenandoah Valley Elec Coop,17066,VA,12.47,,,Washington Gas
58661,Sustainable Power Group LLC,58669,Selma Solar LLC,306 Watson Road,Selma,NC,27576,Johnston,35.576389,-78.183333,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF12537000,N,,,X,,Duke Energy Carolinas LLC,5416,NC,22.30,,,
59858,Chei Solar LLC,59508,Chei Solar,2440 Whitley Wilder Loop Road,Middlesex,NC,27557,Nash,35.891800,-78.182300,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,,,,
60203,Bizzell Church Solar 1 LLC,60401,Bizzell Church Solar 1 LLC,1456 Bizzell Grove Church Road,Selma,NC,27526,Johnston,35.549401,-78.179859,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,SP-4394,N,,,,,Duke Energy Progress - (NC),3046,NC,12.47,,,
19876,Virginia Electric & Power Co,55939,Warren County,Rockland Rd and Kelly Dr,Front Royal,VA,22630,Warren,38.971667,-78.177222,SERC,PJM,PJM Interconnection LLC,Municipality,22,RE,1,Electric Utility,,N,,N,,Y,02-67-000,N,X,,Virginia Electric & Power Co,19876,VA,500.00,,,TCO
59669,Louisburg Solar LLC,59895,Louisburg Solar,151 Firetower Road,Louisburg,NC,27549,Franklin,36.098000,-78.173000,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,15-127-000,N,,N,,,Duke Energy Progress - (NC),3046,NC,23.00,,,
58280,Warrenton Farm LLC,58312,Warrenton Farm,815 Hicksville Road,Warrenton,NC,27589,Warren,36.415000,-78.171111,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,12-273-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58694,Argand Energy Solutions LLC,58802,Franklin Solar LLC,151 Firetower Road,Louisburg,NC,27549,Franklin,36.097500,-78.167778,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF12-268-001 QF12-268-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,12.47,,,
16839,Seneca Power Partners LP,54593,Batavia Power Plant,163 Cedar St,Batavia,NY,14020,Genesee,42.982800,-78.159200,NPCC,NYIS,New York Independent System Operator,Wells,22,NR,2,IPP Non-CHP,,N,,N,,Y,98-34-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115.00,,,Dominion Transmission Inc.
13124,Murphy - Brown LLC,55002,Murphy-Brown LLC,2822 Hwy 24 West,Warsaw,NC,28398,Duplin,34.994400,-78.158300,SERC,CPLE,Progress Energy Carolinas - EAST,,112,NR,6,Industrial Non-CHP,,N,,N,,N,,,X,,Four County Elec Member Corp,6640,NC,0.48,,,
57081,WGL Energy Systems Inc,60454,Houghton,1 Willard Avenue,Houghton,NY,14744,Allegany,42.426731,-78.156589,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,1.96,,,
58658,Sunlight Partners,60161,Eagle Solar,1391 Warren Plains Rd,Warrenton,NC,27589,Warren,36.458327,-78.155087,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-348-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
58562,Blueberry One LLC,58605,Blueberry One,North of 3244 Old Grantham Roa,Grantham,NC,27530,Wayne,35.313889,-78.154167,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,14-7-000,N,,,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
59850,Kenneth Solar LLC,59507,Kenneth Solar,912 Warren Plains Road,Warrenton,NC,27589,Warren,36.433800,-78.152600,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,,,,
59324,Franklin Solar 2 LLC,59579,Franklin Solar 2,2024 White Level Road,Louisburg,NC,27549,Franklin,36.126944,-78.152500,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,13-122-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
59462,Heelstone Energy Holdings LLC,60133,Morgan Farm LLC,4355 NC 56 Highway,Louisburg,NC,27549,Franklin,36.095572,-78.151987,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,14-538-001,N,,,,,Duke Energy Progress - (NC),3046,NC,23.00,,,
58658,Sunlight Partners,60163,Hawk Solar,948 Walter Collins Rd,Castalia,NC,27816,Nash,36.121815,-78.150465,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-342-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
59278,Sarah Solar LLC,59500,Sarah Solar,171 Brewer Road,Louisburg,NC,27549,Franklin,36.139444,-78.146944,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,14-366-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.90,,,
59462,Heelstone Energy Holdings LLC,59760,Red Hill Solar Center LLC,401 Red Hill Loop Road,Warrenton,NC,27589,Warren,36.404382,-78.141105,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,X,N,,Y,13-161-000,N,,N,,,Duke Energy Progress - (NC),3046,NC,22.86,,,
59854,Tracy Solar LLC,59498,Tracy Solar,8928 Winters Road,Bailey,NC,27807,Nash,35.799800,-78.139800,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Duke Energy Carolinas LLC,5416,NC,12.47,,,
58921,Bailey Farm LLC,59127,Bailey Farm LLC,9818 Winters Rd,Bailey,NC,27807,Nash,35.787500,-78.139722,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,13-4,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58679,Kirkwall Holdings LLC,58791,Kirkwall Holdings,West of Interstate 40 and Sout,Warsaw,NC,27530,Duplin,34.988889,-78.137500,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,_14-307-000,N,,,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
58335,Bolton Farm LLC,58349,Bolton Farm,425 Airport Rd,Warrenton,NC,27589,Warren,36.421617,-78.132311,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,13-7-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
59001,Faison Farm LLC,59208,Faison Farm,Highway 117,Faison,NC,28341,Duplin,35.123611,-78.129167,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Duke Energy Progress - (NC),3046,NC,23.00,,,
3046,Duke Energy Progress - (NC),58848,Warsaw Farm,755 Penny Branch Rd,Warsaw,NC,28398,Duplin,35.005556,-78.125833,SERC,CPLE,Progress Energy Carolinas - EAST,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.90,,,
59006,Calypso Farm LLC,59212,Calypso Farm,168 Rex Cottle Lane,Mt Olive,NC,28365,Duplin,35.153611,-78.118889,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Duke Energy Progress - (NC),3046,NC,23.00,,,
59132,Faison Solar LLC,59333,Faison Solar,166 Robert Hobbs Road,Faison,NC,28341,Duplin,35.069722,-78.116111,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-29-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,23.00,,,
58661,Sustainable Power Group LLC,59119,Warsaw I,Bruce Costin Rd,Warsaw,NC,28398,Duplin,35.010000,-78.110000,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,N,N,,Y,12314001,N,,,X,,Duke Energy Carolinas LLC,5416,NC,22.86,,,
59462,Heelstone Energy Holdings LLC,59337,Harrell's Hill Solar Center LLC,260 Harrell's Hill Road,Mt. Oilive,NC,28365,Wayne,35.211944,-78.100833,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-162-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58970,Ecoplexus Inc,60002,E Nash PV1,913 E Nash St,Spring Hope,NC,27882,Nash,35.964202,-78.098071,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,15-608-000,N,,,,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
3046,Duke Energy Progress - (NC),7538,Wayne County,1199 Black Church Road,Goldsboro,NC,27530,Wayne,35.375789,-78.098052,SERC,CPLE,Progress Energy Carolinas - EAST,Quaker Neck Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,230.00,,,Piedmont Natural Gas
59668,Mount Olive Solar LLC,59908,Mount Olive Solar,523 Lees Country Club Road,Mount Olive,NC,28365,Wayne,35.180000,-78.098000,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,12-502-000,N,,N,,,Duke Energy Progress - (NC),3046,NC,23.00,,,
57051,Frederick County Virginia,57754,Frederick County LFGTE Facility,280 Landfill Road,Winchester,VA,22602,Frederick,39.140833,-78.097500,SERC,PJM,PJM Interconnection LLC,,562212,NR,4,Commercial Non-CHP,,N,,N,,N,,N,X,,Rappahannock Electric Coop,40228,VA,12.50,,,
59406,Mt. Olive Solar 1,59645,Mt Olive Solar 1,545 Lees Country Club Road,Mt. Olive,NC,28365,Wayne,35.181111,-78.096944,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,X,N,,Y,14-702-000,Y,14-702-000,N,,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58730,Nash 64 Farm LLC,58855,Nash 64 Farm,Rockwool St,Spring Hope,NC,27882,Nash,35.949444,-78.092500,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-230,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
60198,Kennedy Solar LLC,60397,Kennedy Solar LLC,134 Water Tank Road,Warsaw,NC,28398,Duplin,35.012282,-78.092185,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,14-690-000,Y,14-690-000,,,,Duke Energy Progress - (NC),3046,NC,22.86,,,
3046,Duke Energy Progress - (NC),58215,Lee Combined Cycle Plant,1199 Black Jack Church Road,Goldsboro,NC,27530,Wayne,35.373611,-78.089444,SERC,DUK,Duke Energy Carolinas,Quaker Neck Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Duke Energy Carolinas LLC,5416,NC,230.00,,,Piedmont Natural Gas
3046,Duke Energy Progress - (NC),2709,HF Lee Plant,1677 Old Smithfield Road,Goldsboro,NC,27530,Wayne,35.379866,-78.087795,SERC,CPLE,Progress Energy Carolinas - EAST,H F Lee Lake,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OS,Progress Energy Carolinas Inc,3046,NC,115.00,,,Piedmont Natural Gas
16183,Rochester Gas & Electric Corp,2646,Wiscoy 170,Rt. 19A,Filmore,NY,14735,Allegany,42.504200,-78.082800,NPCC,NYIS,New York Independent System Operator,Wiscoy Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,34.50,,,
58912,Mount Olive Farm LLC,59107,Mount Olive Farm,1001 W Main St,Mount Olive,NC,28365,Wayne,35.201944,-78.081667,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,13-31,N,,,X,,Duke Energy Progress - (NC),3046,NC,12.40,,,
58658,Sunlight Partners,60165,Robin Solar,892 Oberry Rd,Dudley,NC,28333,Wayne,35.264418,-78.081389,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-357-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
59462,Heelstone Energy Holdings LLC,58879,Duplin Solar LLC,181 Revelle Rd,Warsaw,NC,28398,Duplin,35.011944,-78.078333,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,13-109-000,N,,,X,,Duke Energy Carolinas LLC,5416,NC,22.00,,,
9245,Indeck-Energy Serv Silver Spg,50449,Indeck Silver Springs Energy Center,1 Indeck Drive,Silver Springs,NY,14550,Wyoming,42.654400,-78.077200,NPCC,NYIS,New York Independent System Operator,Wells,22,NR,3,IPP CHP,,Y,88-4-000,N,,Y,06-40-000,N,X,,New York State Elec & Gas Corp,13511,NY,115.00,,,Dominion Transmission Inc.
56704,MP Wayne LLC,57366,MP Wayne LLC,460B South Landfill Road,Dudley,NC,28333,Wayne,35.288900,-78.070300,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF 11-15,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58331,Mt Olive Farm 2 LLC,58345,Mt Olive Farm 2,574 Bert Martin Road,Mt Olive,NC,28365,Wayne,35.218056,-78.069722,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,12-281-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58651,Allegany Generating Station LLC,7784,Allegany Cogen,11537 Rt. 19A,Filmore,NY,14735,Allegany,42.502700,-78.068600,NPCC,NYIS,New York Independent System Operator,Genesee River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,115.00,,,Dominion Transmission Inc.
58658,Sunlight Partners,60175,Bonnie Solar,9901 Main Street,Castalia,NC,27816,Nash,36.085901,-78.062162,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,N,N,,Y,QF-15-399-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,20221 Maplewood Rd,Jetersville,VA,23083,Amelia,37.309700,-78.058900,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,34.50,,,
58383,CH4 Biogas LLC,58399,Synergy Biogas,6466 Lemley Road,Wyoming,NY,14591,Wyoming,42.828889,-78.055000,NPCC,NYIS,New York Independent System Operator,,562,NR,4,Commercial Non-CHP,,N,,Y,CI72-556-000,N,,,X,,National Grid Generation LLC,26751,,13.20,,,
58658,Sunlight Partners,60166,Higgins Solar,7230 Simmons Rd,Castalia,NC,27816,Nash,36.070360,-78.053775,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-347-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
58661,Sustainable Power Group LLC,59120,Warsaw II,1115 West Wards Bridge Rd,Warsaw,NC,28398,Duplin,35.010000,-78.050000,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,N,N,,Y,12500001,N,,N,X,,Duke Energy Carolinas LLC,5416,NC,22.86,,,
58661,Sustainable Power Group LLC,59051,Kenansville,NC HWY 24 and 50,Kenansville,NC,28349,Duplin,34.960000,-78.040000,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,12417001,N,,,X,,Duke Energy Carolinas LLC,5416,NC,22.86,,,
4619,Town of Culpeper- (VA),3823,West Spring Street,410 West Spring St.,Culpeper,VA,22701,Culpeper,38.270000,-78.035000,SERC,PJM,PJM Interconnection LLC,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Town of Culpeper- (VA),4619,VA,12.47,,,
503,American Hydro Power Company,10152,Warrior Ridge Hydro,8217 Warrior Ridge Road,Petersburg,PA,16669,Huntingdon,40.540042,-78.034628,RFC,PJM,PJM Interconnection LLC,Juniata River,22,NR,2,IPP Non-CHP,,N,,N,,Y,85-365-000,N,X,,Pennsylvania Electric Co,14711,PA,4.16,,,
58477,O2energies Inc.,59951,Five Forks Solar,Robinson Ferry Road,Macon,NC,27551,Warren,36.515544,-78.033704,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,11-493-000,N,,N,,,Duke Energy Carolinas LLC,5416,NC,115.00,,,
58729,Nash 58 Farm LLC,58854,Nash 58 Farm,6657 North NC 58,Nashville,NC,27856,Nash,36.047222,-78.030833,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-368,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58658,Sunlight Partners,60160,Tate Solar,6800 Taylors Gin Rd,Castalia,NC,27816,Nash,36.066109,-78.029612,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-362-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
59462,Heelstone Energy Holdings LLC,59694,Aspen Solar LLC,4436 South U.S. 117,Rose Hill,NC,28458,Duplin,34.791163,-78.012122,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,X,N,,Y,14-371-000,N,,N,,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
58209,CPI USA NC Southport LLC,10378,CPI USA NC Southport,1281 Powerhouse Dr. S.E.,Southport,NC,28461,BRUNSWICK,33.944384,-78.011824,SERC,CPLE,Progress Energy Carolinas - EAST,Municipality/Wells,22,NR,3,IPP CHP,,Y,84-145-002; 85-145-002,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,230.00,,,
3046,Duke Energy Progress - (NC),6014,Brunswick Nuclear,P. O. Box 10429,Southport,NC,28461,Brunswick,33.959700,-78.011400,SERC,CPLE,Progress Energy Carolinas - EAST,Atlantic Ocean (Cape Fear),22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,230.00,,,
59462,Heelstone Energy Holdings LLC,60134,Nashville Farms LLC,3615 Becton Road,Nashville,NC,27856,Nash,36.034354,-78.010611,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,12-368-003,N,,,,,Duke Energy Progress - (NC),3046,NC,23.00,,,
59464,Current Energy Group,59829,Hickory,4327 US 117 S,Rose Hill,NC,28458,Duplin,34.802222,-78.009167,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,14-568,N,,,,,Duke Energy Progress - (NC),3046,NC,12.50,,,
50158,Innovative Energy Systems Inc,56987,Hyland LFGTE Facility,6653 Herdman Road,Angelica,NY,14709,Allegany,42.285300,-78.006100,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,08-627-000,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,34.50,,,
59448,Innovative Solar 67 LLC,59678,Innovative Solar 67,1001 Shiloh Road,Willard,NC,28364,Pender,34.623309,-78.005377,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,X,N,,Y,14-534-000,N,,N,,,Duke Energy Carolinas LLC,5416,NC,230.00,,,
59840,Wallace Solar 2 LLC,60090,Wallace Solar 2,911 NW Railroad Street,Wallace,NC,28466,Duplin,34.743000,-78.005000,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,15-128-000,N,,,,,Duke Energy Progress - (NC),3046,NC,23.00,,,
332,Allegheny Electric Coop Inc,7128,William F Matson Generating Station,13797 Point Road,Huntingdon,PA,16652,HUNTINGDON,40.432915,-78.002887,RFC,PJM,PJM Interconnection LLC,Raystown Branch Juniata River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Pennsylvania Electric Co,14711,PA,46.00,,,
772,Archer Daniels Midland Co,54316,Archer Daniels Midland Southport,1730 E Moore St SE,Southport,NC,28461,Brunswick,33.939700,-77.990500,SERC,CPLE,Progress Energy Carolinas - EAST,Municipality,311,NR,7,Industrial CHP,,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,13.00,,,Piedmont Energy
59246,Highwater Solar I,59487,Highwater Solar I,Belfast Road,Stoney Creek,NC,27530,Wayne,35.433889,-77.990000,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,14-525,N,,,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
40229,Old Dominion Electric Coop,7940,Ponton Diesel Generating Facility,Virginia State Road 614,Amelia,VA,23002,Amelia,37.295300,-77.986200,SERC,PJM,PJM Interconnection LLC,n/a,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Southside Electric Coop Inc,21244,VA,12.47,,,
58330,AM Best Farm,58344,AM Best Farm,381 Fedelon Trail,Goldsboro,NC,27530,Wayne,35.418889,-77.985556,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,13-3-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
